score;completeness;rescuebot_action;rescuebot_location;ben_nt_action;ben_nt_location;world_nr;tick_nr
0;0.0;CarryObject;(14, 8);MoveWest;(20, 18);1;2881
0;0.0;CarryObject;(14, 8);;(20, 18);1;2882
0;0.0;CarryObject;(14, 8);;(20, 18);1;2883
0;0.0;CarryObject;(14, 8);;(20, 18);1;2884
0;0.0;CarryObject;(14, 8);;(20, 18);1;2885
0;0.0;CarryObject;(14, 8);MoveWest;(20, 18);1;2886
0;0.0;CarryObject;(14, 8);MoveWest;(20, 18);1;2887
0;0.0;CarryObject;(14, 8);MoveWest;(20, 18);1;2888
0;0.0;CarryObject;(14, 8);MoveWest;(20, 18);1;2889
0;0.0;CarryObject;(14, 8);MoveWest;(20, 18);1;2890
0;0.0;CarryObject;(14, 8);MoveWest;(19, 18);1;2891
0;0.0;CarryObject;(14, 8);;(19, 18);1;2892
0;0.0;CarryObject;(14, 8);MoveWest;(18, 18);1;2893
0;0.0;CarryObject;(14, 8);;(18, 18);1;2894
0;0.0;CarryObject;(14, 8);;(18, 18);1;2895
0;0.0;CarryObject;(14, 8);;(18, 18);1;2896
0;0.0;CarryObject;(14, 8);;(18, 18);1;2897
0;0.0;CarryObject;(14, 8);;(18, 18);1;2898
0;0.0;CarryObject;(14, 8);;(18, 18);1;2899
0;0.0;CarryObject;(14, 8);MoveWest;(17, 18);1;2900
0;0.0;CarryObject;(14, 8);;(17, 18);1;2901
0;0.0;CarryObject;(14, 8);;(17, 18);1;2902
0;0.0;CarryObject;(14, 8);;(17, 18);1;2903
0;0.0;CarryObject;(14, 8);MoveWest;(16, 18);1;2904
0;0.0;CarryObject;(14, 8);;(16, 18);1;2905
0;0.0;CarryObject;(14, 8);;(16, 18);1;2906
0;0.0;CarryObject;(14, 8);;(16, 18);1;2907
0;0.0;CarryObject;(14, 8);;(16, 18);1;2908
0;0.0;CarryObject;(14, 8);;(16, 18);1;2909
0;0.0;CarryObject;(14, 8);MoveWest;(15, 18);1;2910
0;0.0;CarryObject;(14, 8);;(15, 18);1;2911
0;0.0;CarryObject;(14, 8);;(15, 18);1;2912
0;0.0;CarryObject;(14, 8);;(15, 18);1;2913
0;0.0;CarryObject;(14, 8);;(15, 18);1;2914
0;0.0;CarryObject;(14, 8);;(15, 18);1;2915
0;0.0;CarryObject;(14, 8);;(15, 18);1;2916
0;0.0;CarryObject;(14, 8);;(15, 18);1;2917
0;0.0;MoveNorthEast;(14, 8);;(15, 18);1;2918
0;0.0;MoveNorthEast;(14, 8);;(15, 18);1;2919
0;0.0;MoveNorthEast;(14, 8);;(15, 18);1;2920
0;0.0;MoveNorthEast;(14, 8);;(15, 18);1;2921
0;0.0;MoveNorthEast;(14, 8);;(15, 18);1;2922
0;0.0;MoveNorthEast;(14, 8);;(15, 18);1;2923
0;0.0;MoveNorthEast;(14, 8);;(15, 18);1;2924
0;0.0;MoveNorthEast;(14, 8);;(15, 18);1;2925
0;0.0;MoveNorthEast;(15, 7);;(15, 18);1;2926
0;0.0;MoveNorthEast;(15, 7);;(15, 18);1;2927
0;0.0;MoveNorthEast;(15, 7);;(15, 18);1;2928
0;0.0;MoveNorthEast;(15, 7);;(15, 18);1;2929
0;0.0;MoveNorthEast;(15, 7);;(15, 18);1;2930
0;0.0;MoveNorthEast;(15, 7);;(15, 18);1;2931
0;0.0;MoveNorthEast;(15, 7);;(15, 18);1;2932
0;0.0;MoveNorthEast;(15, 7);;(15, 18);1;2933
0;0.0;MoveNorthEast;(15, 7);;(15, 18);1;2934
0;0.0;MoveNorthEast;(16, 6);;(15, 18);1;2935
0;0.0;MoveEast;(16, 6);;(15, 18);1;2936
0;0.0;MoveEast;(16, 6);;(15, 18);1;2937
0;0.0;MoveEast;(16, 6);;(15, 18);1;2938
0;0.0;MoveEast;(16, 6);;(15, 18);1;2939
0;0.0;MoveEast;(16, 6);;(15, 18);1;2940
0;0.0;MoveEast;(16, 6);;(15, 18);1;2941
0;0.0;MoveEast;(16, 6);;(15, 18);1;2942
0;0.0;MoveEast;(16, 6);;(15, 18);1;2943
0;0.0;MoveEast;(17, 6);;(15, 18);1;2944
0;0.0;MoveSouthEast;(17, 6);;(15, 18);1;2945
0;0.0;MoveSouthEast;(17, 6);;(15, 18);1;2946
0;0.0;MoveSouthEast;(17, 6);;(15, 18);1;2947
0;0.0;MoveSouthEast;(17, 6);;(15, 18);1;2948
0;0.0;MoveSouthEast;(17, 6);;(15, 18);1;2949
0;0.0;MoveSouthEast;(17, 6);;(15, 18);1;2950
0;0.0;MoveSouthEast;(17, 6);;(15, 18);1;2951
0;0.0;MoveSouthEast;(17, 6);;(15, 18);1;2952
0;0.0;MoveSouthEast;(18, 7);;(15, 18);1;2953
0;0.0;MoveSouthEast;(18, 7);;(15, 18);1;2954
0;0.0;MoveSouthEast;(18, 7);;(15, 18);1;2955
0;0.0;MoveSouthEast;(18, 7);;(15, 18);1;2956
0;0.0;MoveSouthEast;(18, 7);;(15, 18);1;2957
0;0.0;MoveSouthEast;(18, 7);;(15, 18);1;2958
0;0.0;MoveSouthEast;(18, 7);;(15, 18);1;2959
0;0.0;MoveSouthEast;(18, 7);;(15, 18);1;2960
0;0.0;MoveSouthEast;(18, 7);;(15, 18);1;2961
0;0.0;MoveSouthEast;(19, 8);;(15, 18);1;2962
0;0.0;MoveSouthEast;(19, 8);;(15, 18);1;2963
0;0.0;MoveSouthEast;(19, 8);;(15, 18);1;2964
0;0.0;MoveSouthEast;(19, 8);;(15, 18);1;2965
0;0.0;MoveSouthEast;(19, 8);;(15, 18);1;2966
0;0.0;MoveSouthEast;(19, 8);;(15, 18);1;2967
0;0.0;MoveSouthEast;(19, 8);;(15, 18);1;2968
0;0.0;MoveSouthEast;(19, 8);;(15, 18);1;2969
0;0.0;MoveSouthEast;(19, 8);;(15, 18);1;2970
0;0.0;MoveSouthEast;(19, 8);;(15, 18);1;2971
0;0.0;MoveSouthEast;(19, 8);;(15, 18);1;2972
0;0.0;MoveSouthEast;(19, 8);;(15, 18);1;2973
0;0.0;MoveSouthEast;(19, 8);;(15, 18);1;2974
0;0.0;MoveSouthEast;(19, 8);;(15, 18);1;2975
0;0.0;MoveSouthEast;(20, 9);;(15, 18);1;2976
0;0.0;MoveSouthEast;(20, 9);;(15, 18);1;2977
0;0.0;MoveSouthEast;(20, 9);;(15, 18);1;2978
0;0.0;MoveSouthEast;(20, 9);;(15, 18);1;2979
0;0.0;MoveSouthEast;(20, 9);;(15, 18);1;2980
0;0.0;MoveSouthEast;(20, 9);;(15, 18);1;2981
0;0.0;MoveSouthEast;(20, 9);;(15, 18);1;2982
0;0.0;MoveSouthEast;(20, 9);;(15, 18);1;2983
0;0.0;MoveSouthEast;(20, 9);;(15, 18);1;2984
0;0.0;MoveSouthEast;(21, 10);;(15, 18);1;2985
0;0.0;MoveSouthEast;(21, 10);;(15, 18);1;2986
0;0.0;MoveSouthEast;(21, 10);;(15, 18);1;2987
0;0.0;MoveSouthEast;(21, 10);;(15, 18);1;2988
0;0.0;MoveSouthEast;(21, 10);;(15, 18);1;2989
0;0.0;MoveSouthEast;(21, 10);;(15, 18);1;2990
0;0.0;MoveSouthEast;(21, 10);;(15, 18);1;2991
0;0.0;MoveSouthEast;(21, 10);;(15, 18);1;2992
0;0.0;MoveSouthEast;(21, 10);;(15, 18);1;2993
0;0.0;MoveSouthEast;(22, 11);;(15, 18);1;2994
0;0.0;MoveSouth;(22, 11);;(15, 18);1;2995
0;0.0;MoveSouth;(22, 11);;(15, 18);1;2996
0;0.0;MoveSouth;(22, 11);;(15, 18);1;2997
0;0.0;MoveSouth;(22, 11);;(15, 18);1;2998
0;0.0;MoveSouth;(22, 11);;(15, 18);1;2999
0;0.0;MoveSouth;(22, 11);;(15, 18);1;3000
0;0.0;MoveSouth;(22, 11);;(15, 18);1;3001
0;0.0;MoveSouth;(22, 11);;(15, 18);1;3002
0;0.0;MoveSouth;(22, 12);;(15, 18);1;3003
0;0.0;MoveSouth;(22, 12);;(15, 18);1;3004
0;0.0;MoveSouth;(22, 12);;(15, 18);1;3005
0;0.0;MoveSouth;(22, 12);MoveNorth;(15, 17);1;3006
0;0.0;MoveSouth;(22, 12);;(15, 17);1;3007
0;0.0;MoveSouth;(22, 12);;(15, 17);1;3008
0;0.0;MoveSouth;(22, 12);;(15, 17);1;3009
0;0.0;MoveSouth;(22, 12);;(15, 17);1;3010
0;0.0;MoveSouth;(22, 12);;(15, 17);1;3011
0;0.0;MoveSouth;(22, 13);;(15, 17);1;3012
0;0.0;MoveSouthEast;(22, 13);;(15, 17);1;3013
0;0.0;MoveSouthEast;(22, 13);;(15, 17);1;3014
0;0.0;MoveSouthEast;(22, 13);;(15, 17);1;3015
0;0.0;MoveSouthEast;(22, 13);;(15, 17);1;3016
0;0.0;MoveSouthEast;(22, 13);;(15, 17);1;3017
0;0.0;MoveSouthEast;(22, 13);;(15, 17);1;3018
0;0.0;MoveSouthEast;(22, 13);;(15, 17);1;3019
0;0.0;MoveSouthEast;(22, 13);;(15, 17);1;3020
0;0.0;MoveSouthEast;(23, 14);;(15, 17);1;3021
0;0.0;Drop;(23, 14);;(15, 17);1;3022
0;0.0;Drop;(23, 14);;(15, 17);1;3023
0;0.0;Drop;(23, 14);;(15, 17);1;3024
0;0.0;Drop;(23, 14);;(15, 17);1;3025
0;0.0;Drop;(23, 14);;(15, 17);1;3026
0;0.0;Drop;(23, 14);;(15, 17);1;3027
0;0.0;Drop;(23, 14);;(15, 17);1;3028
0;0.0;Drop;(23, 14);;(15, 17);1;3029
3;0.125;Drop;(23, 14);;(15, 17);1;3030
3;0.125;MoveNorthWest;(23, 14);;(15, 17);1;3031
3;0.125;MoveNorthWest;(23, 14);;(15, 17);1;3032
3;0.125;MoveNorthWest;(23, 14);;(15, 17);1;3033
3;0.125;MoveNorthWest;(23, 14);;(15, 17);1;3034
3;0.125;MoveNorthWest;(23, 14);;(15, 17);1;3035
3;0.125;MoveNorthWest;(23, 14);;(15, 17);1;3036
3;0.125;MoveNorthWest;(23, 14);;(15, 17);1;3037
3;0.125;MoveNorthWest;(23, 14);;(15, 17);1;3038
3;0.125;MoveNorthWest;(22, 13);;(15, 17);1;3039
3;0.125;MoveNorthWest;(22, 13);;(15, 17);1;3040
3;0.125;MoveNorthWest;(22, 13);;(15, 17);1;3041
3;0.125;MoveNorthWest;(22, 13);;(15, 17);1;3042
3;0.125;MoveNorthWest;(22, 13);;(15, 17);1;3043
3;0.125;MoveNorthWest;(22, 13);MoveNorth;(15, 16);1;3044
3;0.125;MoveNorthWest;(22, 13);;(15, 16);1;3045
3;0.125;MoveNorthWest;(22, 13);;(15, 16);1;3046
3;0.125;MoveNorthWest;(22, 13);;(15, 16);1;3047
3;0.125;MoveNorthWest;(21, 12);;(15, 16);1;3048
3;0.125;MoveNorthWest;(21, 12);;(15, 16);1;3049
3;0.125;MoveNorthWest;(21, 12);;(15, 16);1;3050
3;0.125;MoveNorthWest;(21, 12);;(15, 16);1;3051
3;0.125;MoveNorthWest;(21, 12);;(15, 16);1;3052
3;0.125;MoveNorthWest;(21, 12);;(15, 16);1;3053
3;0.125;MoveNorthWest;(21, 12);;(15, 16);1;3054
3;0.125;MoveNorthWest;(21, 12);;(15, 16);1;3055
3;0.125;MoveNorthWest;(21, 12);;(15, 16);1;3056
3;0.125;MoveNorthWest;(20, 11);;(15, 16);1;3057
3;0.125;MoveNorthWest;(20, 11);;(15, 16);1;3058
3;0.125;MoveNorthWest;(20, 11);;(15, 16);1;3059
3;0.125;MoveNorthWest;(20, 11);;(15, 16);1;3060
3;0.125;MoveNorthWest;(20, 11);;(15, 16);1;3061
3;0.125;MoveNorthWest;(20, 11);;(15, 16);1;3062
3;0.125;MoveNorthWest;(20, 11);;(15, 16);1;3063
3;0.125;MoveNorthWest;(20, 11);MoveNorth;(15, 15);1;3064
3;0.125;MoveNorthWest;(20, 11);;(15, 15);1;3065
3;0.125;MoveNorthWest;(19, 10);;(15, 15);1;3066
3;0.125;MoveNorthWest;(19, 10);;(15, 15);1;3067
3;0.125;MoveNorthWest;(19, 10);;(15, 15);1;3068
3;0.125;MoveNorthWest;(19, 10);;(15, 15);1;3069
3;0.125;MoveNorthWest;(19, 10);MoveNorth;(15, 14);1;3070
3;0.125;MoveNorthWest;(19, 10);;(15, 14);1;3071
3;0.125;MoveNorthWest;(19, 10);;(15, 14);1;3072
3;0.125;MoveNorthWest;(19, 10);;(15, 14);1;3073
3;0.125;MoveNorthWest;(19, 10);;(15, 14);1;3074
3;0.125;MoveNorthWest;(18, 9);;(15, 14);1;3075
3;0.125;MoveNorth;(18, 9);;(15, 14);1;3076
3;0.125;MoveNorth;(18, 9);;(15, 14);1;3077
3;0.125;MoveNorth;(18, 9);MoveSouth;(15, 15);1;3078
3;0.125;MoveNorth;(18, 9);;(15, 15);1;3079
3;0.125;MoveNorth;(18, 9);;(15, 15);1;3080
3;0.125;MoveNorth;(18, 9);;(15, 15);1;3081
3;0.125;MoveNorth;(18, 9);;(15, 15);1;3082
3;0.125;MoveNorth;(18, 9);;(15, 15);1;3083
3;0.125;MoveNorth;(18, 9);;(15, 15);1;3084
3;0.125;MoveNorth;(18, 9);;(15, 15);1;3085
3;0.125;MoveNorth;(18, 9);;(15, 15);1;3086
3;0.125;MoveNorth;(18, 9);;(15, 15);1;3087
3;0.125;MoveNorth;(18, 9);;(15, 15);1;3088
3;0.125;MoveNorth;(18, 8);;(15, 15);1;3089
3;0.125;MoveNorth;(18, 8);;(15, 15);1;3090
3;0.125;MoveNorth;(18, 8);;(15, 15);1;3091
3;0.125;MoveNorth;(18, 8);;(15, 15);1;3092
3;0.125;MoveNorth;(18, 8);;(15, 15);1;3093
3;0.125;MoveNorth;(18, 8);;(15, 15);1;3094
3;0.125;MoveNorth;(18, 8);;(15, 15);1;3095
3;0.125;MoveNorth;(18, 8);;(15, 15);1;3096
3;0.125;MoveNorth;(18, 8);;(15, 15);1;3097
3;0.125;MoveNorth;(18, 7);;(15, 15);1;3098
3;0.125;MoveNorthWest;(18, 7);;(15, 15);1;3099
3;0.125;MoveNorthWest;(18, 7);;(15, 15);1;3100
3;0.125;MoveNorthWest;(18, 7);;(15, 15);1;3101
3;0.125;MoveNorthWest;(18, 7);;(15, 15);1;3102
3;0.125;MoveNorthWest;(18, 7);;(15, 15);1;3103
3;0.125;MoveNorthWest;(18, 7);;(15, 15);1;3104
3;0.125;MoveNorthWest;(18, 7);;(15, 15);1;3105
3;0.125;MoveNorthWest;(18, 7);;(15, 15);1;3106
3;0.125;MoveNorthWest;(17, 6);;(15, 15);1;3107
3;0.125;MoveWest;(17, 6);;(15, 15);1;3108
3;0.125;MoveWest;(17, 6);;(15, 15);1;3109
3;0.125;MoveWest;(17, 6);;(15, 15);1;3110
3;0.125;MoveWest;(17, 6);;(15, 15);1;3111
3;0.125;MoveWest;(17, 6);;(15, 15);1;3112
3;0.125;MoveWest;(17, 6);;(15, 15);1;3113
3;0.125;MoveWest;(17, 6);;(15, 15);1;3114
3;0.125;MoveWest;(17, 6);;(15, 15);1;3115
3;0.125;MoveWest;(16, 6);;(15, 15);1;3116
3;0.125;MoveWest;(16, 6);;(15, 15);1;3117
3;0.125;MoveWest;(16, 6);;(15, 15);1;3118
3;0.125;MoveWest;(16, 6);;(15, 15);1;3119
3;0.125;MoveWest;(16, 6);;(15, 15);1;3120
3;0.125;MoveWest;(16, 6);;(15, 15);1;3121
3;0.125;MoveWest;(16, 6);;(15, 15);1;3122
3;0.125;MoveWest;(16, 6);;(15, 15);1;3123
3;0.125;MoveWest;(16, 6);;(15, 15);1;3124
3;0.125;MoveWest;(15, 6);;(15, 15);1;3125
3;0.125;MoveWest;(15, 6);;(15, 15);1;3126
3;0.125;MoveWest;(15, 6);;(15, 15);1;3127
3;0.125;MoveWest;(15, 6);;(15, 15);1;3128
3;0.125;MoveWest;(15, 6);MoveSouth;(15, 16);1;3129
3;0.125;MoveWest;(15, 6);;(15, 16);1;3130
3;0.125;MoveWest;(15, 6);;(15, 16);1;3131
3;0.125;MoveWest;(15, 6);MoveWest;(15, 16);1;3132
3;0.125;MoveWest;(15, 6);;(15, 16);1;3133
3;0.125;MoveWest;(14, 6);;(15, 16);1;3134
3;0.125;MoveWest;(14, 6);;(15, 16);1;3135
3;0.125;MoveWest;(14, 6);;(15, 16);1;3136
3;0.125;MoveWest;(14, 6);MoveSouth;(15, 17);1;3137
3;0.125;MoveWest;(14, 6);;(15, 17);1;3138
3;0.125;MoveWest;(14, 6);MoveWest;(14, 17);1;3139
3;0.125;MoveWest;(14, 6);;(14, 17);1;3140
3;0.125;MoveWest;(14, 6);;(14, 17);1;3141
3;0.125;MoveWest;(14, 6);;(14, 17);1;3142
3;0.125;MoveWest;(13, 6);;(14, 17);1;3143
3;0.125;MoveWest;(13, 6);;(14, 17);1;3144
3;0.125;MoveWest;(13, 6);MoveWest;(14, 17);1;3145
3;0.125;MoveWest;(13, 6);MoveWest;(14, 17);1;3146
3;0.125;MoveWest;(13, 6);MoveWest;(14, 17);1;3147
3;0.125;MoveWest;(13, 6);MoveWest;(14, 17);1;3148
3;0.125;MoveWest;(13, 6);MoveWest;(14, 17);1;3149
3;0.125;MoveWest;(13, 6);MoveWest;(13, 17);1;3150
3;0.125;MoveWest;(13, 6);MoveWest;(12, 17);1;3151
3;0.125;MoveWest;(12, 6);;(12, 17);1;3152
3;0.125;MoveWest;(12, 6);;(12, 17);1;3153
3;0.125;MoveWest;(12, 6);;(12, 17);1;3154
3;0.125;MoveWest;(12, 6);;(12, 17);1;3155
3;0.125;MoveWest;(12, 6);;(12, 17);1;3156
3;0.125;MoveWest;(12, 6);MoveWest;(11, 17);1;3157
3;0.125;MoveWest;(12, 6);;(11, 17);1;3158
3;0.125;MoveWest;(12, 6);;(11, 17);1;3159
3;0.125;MoveWest;(12, 6);;(11, 17);1;3160
3;0.125;MoveWest;(12, 6);;(11, 17);1;3161
3;0.125;MoveWest;(12, 6);MoveWest;(10, 17);1;3162
3;0.125;MoveWest;(12, 6);;(10, 17);1;3163
3;0.125;MoveWest;(12, 6);;(10, 17);1;3164
3;0.125;MoveWest;(12, 6);;(10, 17);1;3165
3;0.125;MoveWest;(11, 6);;(10, 17);1;3166
3;0.125;MoveNorthWest;(11, 6);MoveWest;(9, 17);1;3167
3;0.125;MoveNorthWest;(11, 6);;(9, 17);1;3168
3;0.125;MoveNorthWest;(11, 6);;(9, 17);1;3169
3;0.125;MoveNorthWest;(11, 6);;(9, 17);1;3170
3;0.125;MoveNorthWest;(11, 6);;(9, 17);1;3171
3;0.125;MoveNorthWest;(11, 6);;(9, 17);1;3172
3;0.125;MoveNorthWest;(11, 6);;(9, 17);1;3173
3;0.125;MoveNorthWest;(11, 6);;(9, 17);1;3174
3;0.125;MoveNorthWest;(11, 6);;(9, 17);1;3175
3;0.125;MoveNorthWest;(11, 6);;(9, 17);1;3176
3;0.125;MoveNorthWest;(11, 6);;(9, 17);1;3177
3;0.125;MoveNorthWest;(11, 6);;(9, 17);1;3178
3;0.125;MoveNorthWest;(11, 6);;(9, 17);1;3179
3;0.125;MoveNorthWest;(10, 5);;(9, 17);1;3180
3;0.125;MoveWest;(10, 5);;(9, 17);1;3181
3;0.125;MoveWest;(10, 5);;(9, 17);1;3182
3;0.125;MoveWest;(10, 5);;(9, 17);1;3183
3;0.125;MoveWest;(10, 5);;(9, 17);1;3184
3;0.125;MoveWest;(10, 5);;(9, 17);1;3185
3;0.125;MoveWest;(10, 5);;(9, 17);1;3186
3;0.125;MoveWest;(10, 5);;(9, 17);1;3187
3;0.125;MoveWest;(10, 5);;(9, 17);1;3188
3;0.125;MoveWest;(10, 5);;(9, 17);1;3189
3;0.125;MoveWest;(10, 5);;(9, 17);1;3190
3;0.125;MoveWest;(10, 5);;(9, 17);1;3191
3;0.125;MoveWest;(10, 5);;(9, 17);1;3192
3;0.125;MoveWest;(10, 5);;(9, 17);1;3193
3;0.125;MoveWest;(9, 5);;(9, 17);1;3194
3;0.125;;(9, 5);;(9, 17);1;3195
3;0.125;;(9, 5);;(9, 17);1;3196
3;0.125;;(9, 5);;(9, 17);1;3197
3;0.125;;(9, 5);;(9, 17);1;3198
3;0.125;;(9, 5);;(9, 17);1;3199
3;0.125;;(9, 5);;(9, 17);1;3200
3;0.125;;(9, 5);;(9, 17);1;3201
3;0.125;;(9, 5);;(9, 17);1;3202
3;0.125;;(9, 5);;(9, 17);1;3203
3;0.125;;(9, 5);;(9, 17);1;3204
3;0.125;;(9, 5);;(9, 17);1;3205
3;0.125;;(9, 5);;(9, 17);1;3206
3;0.125;;(9, 5);;(9, 17);1;3207
3;0.125;;(9, 5);;(9, 17);1;3208
3;0.125;;(9, 5);;(9, 17);1;3209
3;0.125;;(9, 5);;(9, 17);1;3210
3;0.125;;(9, 5);;(9, 17);1;3211
3;0.125;;(9, 5);;(9, 17);1;3212
3;0.125;;(9, 5);;(9, 17);1;3213
3;0.125;;(9, 5);;(9, 17);1;3214
3;0.125;;(9, 5);;(9, 17);1;3215
3;0.125;;(9, 5);;(9, 17);1;3216
3;0.125;;(9, 5);;(9, 17);1;3217
3;0.125;;(9, 5);;(9, 17);1;3218
3;0.125;;(9, 5);;(9, 17);1;3219
3;0.125;;(9, 5);;(9, 17);1;3220
3;0.125;;(9, 5);;(9, 17);1;3221
3;0.125;;(9, 5);;(9, 17);1;3222
3;0.125;MoveSouth;(9, 5);;(9, 17);1;3223
3;0.125;MoveSouth;(9, 5);;(9, 17);1;3224
3;0.125;MoveSouth;(9, 5);;(9, 17);1;3225
3;0.125;MoveSouth;(9, 5);;(9, 17);1;3226
3;0.125;MoveSouth;(9, 5);;(9, 17);1;3227
3;0.125;MoveSouth;(9, 5);;(9, 17);1;3228
3;0.125;MoveSouth;(9, 5);;(9, 17);1;3229
3;0.125;MoveSouth;(9, 5);;(9, 17);1;3230
3;0.125;MoveSouth;(9, 6);;(9, 17);1;3231
3;0.125;;(9, 6);;(9, 17);1;3232
3;0.125;;(9, 6);;(9, 17);1;3233
3;0.125;;(9, 6);;(9, 17);1;3234
3;0.125;;(9, 6);;(9, 17);1;3235
3;0.125;;(9, 6);;(9, 17);1;3236
3;0.125;;(9, 6);;(9, 17);1;3237
3;0.125;;(9, 6);;(9, 17);1;3238
3;0.125;;(9, 6);;(9, 17);1;3239
3;0.125;;(9, 6);MoveEast;(10, 17);1;3240
3;0.125;;(9, 6);;(10, 17);1;3241
3;0.125;;(9, 6);;(10, 17);1;3242
3;0.125;;(9, 6);;(10, 17);1;3243
3;0.125;;(9, 6);;(10, 17);1;3244
3;0.125;;(9, 6);MoveEast;(11, 17);1;3245
3;0.125;;(9, 6);;(11, 17);1;3246
3;0.125;;(9, 6);;(11, 17);1;3247
3;0.125;;(9, 6);;(11, 17);1;3248
3;0.125;;(9, 6);MoveEast;(12, 17);1;3249
3;0.125;;(9, 6);;(12, 17);1;3250
3;0.125;;(9, 6);;(12, 17);1;3251
3;0.125;;(9, 6);MoveNorth;(12, 16);1;3252
3;0.125;;(9, 6);;(12, 16);1;3253
3;0.125;;(9, 6);;(12, 16);1;3254
3;0.125;;(9, 6);MoveNorth;(12, 15);1;3255
3;0.125;;(9, 6);;(12, 15);1;3256
3;0.125;;(9, 6);MoveNorth;(12, 14);1;3257
3;0.125;;(9, 6);;(12, 14);1;3258
3;0.125;;(9, 6);MoveNorth;(12, 13);1;3259
3;0.125;;(9, 6);;(12, 13);1;3260
3;0.125;;(9, 6);MoveNorth;(12, 12);1;3261
3;0.125;;(9, 6);;(12, 12);1;3262
3;0.125;;(9, 6);MoveNorth;(12, 11);1;3263
3;0.125;;(9, 6);;(12, 11);1;3264
3;0.125;;(9, 6);;(12, 11);1;3265
3;0.125;;(9, 6);;(12, 11);1;3266
3;0.125;;(9, 6);;(12, 11);1;3267
3;0.125;;(9, 6);;(12, 11);1;3268
3;0.125;;(9, 6);MoveNorth;(12, 11);1;3269
3;0.125;;(9, 6);MoveNorth;(12, 11);1;3270
3;0.125;;(9, 6);MoveNorth;(12, 11);1;3271
3;0.125;;(9, 6);MoveNorth;(12, 11);1;3272
3;0.125;;(9, 6);MoveNorth;(12, 11);1;3273
3;0.125;;(9, 6);MoveNorth;(12, 10);1;3274
3;0.125;;(9, 6);MoveNorth;(12, 10);1;3275
3;0.125;;(9, 6);MoveNorth;(12, 10);1;3276
3;0.125;;(9, 6);MoveNorth;(12, 10);1;3277
3;0.125;;(9, 6);MoveNorth;(12, 10);1;3278
3;0.125;;(9, 6);MoveNorth;(12, 10);1;3279
3;0.125;;(9, 6);MoveNorth;(12, 9);1;3280
3;0.125;;(9, 6);MoveNorth;(12, 9);1;3281
3;0.125;;(9, 6);MoveNorth;(12, 9);1;3282
3;0.125;;(9, 6);MoveNorth;(12, 9);1;3283
3;0.125;;(9, 6);MoveNorth;(12, 9);1;3284
3;0.125;;(9, 6);MoveNorth;(12, 9);1;3285
3;0.125;;(9, 6);MoveNorth;(12, 8);1;3286
3;0.125;;(9, 6);MoveNorth;(12, 8);1;3287
3;0.125;;(9, 6);MoveNorth;(12, 8);1;3288
3;0.125;;(9, 6);MoveNorth;(12, 8);1;3289
3;0.125;;(9, 6);MoveNorth;(12, 8);1;3290
3;0.125;;(9, 6);MoveNorth;(12, 8);1;3291
3;0.125;;(9, 6);MoveNorth;(12, 7);1;3292
3;0.125;;(9, 6);MoveNorth;(12, 7);1;3293
3;0.125;;(9, 6);MoveNorth;(12, 7);1;3294
3;0.125;;(9, 6);MoveNorth;(12, 7);1;3295
3;0.125;;(9, 6);MoveNorth;(12, 7);1;3296
3;0.125;;(9, 6);MoveNorth;(12, 7);1;3297
3;0.125;;(9, 6);MoveNorth;(12, 6);1;3298
3;0.125;;(9, 6);MoveNorth;(12, 6);1;3299
3;0.125;;(9, 6);MoveNorth;(12, 6);1;3300
3;0.125;;(9, 6);MoveNorth;(12, 6);1;3301
3;0.125;;(9, 6);MoveNorth;(12, 6);1;3302
3;0.125;;(9, 6);MoveNorth;(12, 6);1;3303
3;0.125;;(9, 6);MoveNorth;(12, 5);1;3304
3;0.125;;(9, 6);MoveWest;(11, 5);1;3305
3;0.125;;(9, 6);;(11, 5);1;3306
3;0.125;;(9, 6);;(11, 5);1;3307
3;0.125;;(9, 6);;(11, 5);1;3308
3;0.125;;(9, 6);;(11, 5);1;3309
3;0.125;;(9, 6);MoveWest;(10, 5);1;3310
3;0.125;;(9, 6);;(10, 5);1;3311
3;0.125;;(9, 6);;(10, 5);1;3312
3;0.125;;(9, 6);;(10, 5);1;3313
3;0.125;;(9, 6);;(10, 5);1;3314
3;0.125;;(9, 6);;(10, 5);1;3315
3;0.125;;(9, 6);;(10, 5);1;3316
3;0.125;;(9, 6);MoveWest;(10, 5);1;3317
3;0.125;;(9, 6);MoveWest;(10, 5);1;3318
3;0.125;;(9, 6);MoveWest;(10, 5);1;3319
3;0.125;;(9, 6);MoveWest;(10, 5);1;3320
3;0.125;;(9, 6);MoveWest;(10, 5);1;3321
3;0.125;;(9, 6);MoveWest;(9, 5);1;3322
3;0.125;;(9, 6);MoveSouth;(9, 6);1;3323
3;0.125;;(9, 6);;(9, 6);1;3324
3;0.125;;(9, 6);;(9, 6);1;3325
3;0.125;;(9, 6);;(9, 6);1;3326
3;0.125;;(9, 6);;(9, 6);1;3327
3;0.125;;(9, 6);;(9, 6);1;3328
3;0.125;;(9, 6);;(9, 6);1;3329
3;0.125;;(9, 6);;(9, 6);1;3330
3;0.125;;(9, 6);;(9, 6);1;3331
3;0.125;;(9, 6);;(9, 6);1;3332
3;0.125;RemoveObject;(9, 6);;(9, 6);1;3333
3;0.125;RemoveObject;(9, 6);;(9, 6);1;3334
3;0.125;RemoveObject;(9, 6);;(9, 6);1;3335
