score;completeness;rescuebot_action;rescuebot_location;charlie-trust_action;charlie-trust_location;world_nr;tick_nr
3;0.125;MoveSouth;(15, 18);;(15, 17);1;1958
3;0.125;MoveSouth;(15, 18);;(15, 17);1;1959
3;0.125;MoveSouth;(15, 18);;(15, 17);1;1960
3;0.125;MoveSouth;(15, 18);;(15, 17);1;1961
3;0.125;MoveSouth;(15, 18);;(15, 17);1;1962
3;0.125;MoveSouth;(15, 18);;(15, 17);1;1963
3;0.125;MoveSouth;(15, 18);;(15, 17);1;1964
3;0.125;MoveSouth;(15, 18);;(15, 17);1;1965
3;0.125;MoveSouth;(15, 19);;(15, 17);1;1966
3;0.125;MoveSouthWest;(15, 19);;(15, 17);1;1967
3;0.125;MoveSouthWest;(15, 19);;(15, 17);1;1968
3;0.125;MoveSouthWest;(15, 19);;(15, 17);1;1969
3;0.125;MoveSouthWest;(15, 19);;(15, 17);1;1970
3;0.125;MoveSouthWest;(15, 19);;(15, 17);1;1971
3;0.125;MoveSouthWest;(15, 19);;(15, 17);1;1972
3;0.125;MoveSouthWest;(15, 19);;(15, 17);1;1973
3;0.125;MoveSouthWest;(15, 19);;(15, 17);1;1974
3;0.125;MoveSouthWest;(14, 20);;(15, 17);1;1975
3;0.125;MoveSouthEast;(14, 20);;(15, 17);1;1976
3;0.125;MoveSouthEast;(14, 20);;(15, 17);1;1977
3;0.125;MoveSouthEast;(14, 20);;(15, 17);1;1978
3;0.125;MoveSouthEast;(14, 20);;(15, 17);1;1979
3;0.125;MoveSouthEast;(14, 20);;(15, 17);1;1980
3;0.125;MoveSouthEast;(14, 20);;(15, 17);1;1981
3;0.125;MoveSouthEast;(14, 20);;(15, 17);1;1982
3;0.125;MoveSouthEast;(14, 20);;(15, 17);1;1983
3;0.125;MoveSouthEast;(15, 21);;(15, 17);1;1984
3;0.125;MoveNorthEast;(15, 21);;(15, 17);1;1985
3;0.125;MoveNorthEast;(15, 21);;(15, 17);1;1986
3;0.125;MoveNorthEast;(15, 21);;(15, 17);1;1987
3;0.125;MoveNorthEast;(15, 21);;(15, 17);1;1988
3;0.125;MoveNorthEast;(15, 21);;(15, 17);1;1989
3;0.125;MoveNorthEast;(15, 21);;(15, 17);1;1990
3;0.125;MoveNorthEast;(15, 21);;(15, 17);1;1991
3;0.125;MoveNorthEast;(15, 21);;(15, 17);1;1992
3;0.125;MoveNorthEast;(16, 20);;(15, 17);1;1993
3;0.125;;(16, 20);;(15, 17);1;1994
3;0.125;;(16, 20);;(15, 17);1;1995
3;0.125;;(16, 20);;(15, 17);1;1996
3;0.125;;(16, 20);;(15, 17);1;1997
3;0.125;;(16, 20);;(15, 17);1;1998
3;0.125;;(16, 20);;(15, 17);1;1999
3;0.125;;(16, 20);;(15, 17);1;2000
3;0.125;;(16, 20);;(15, 17);1;2001
3;0.125;;(16, 20);;(15, 17);1;2002
3;0.125;;(16, 20);;(15, 17);1;2003
3;0.125;;(16, 20);;(15, 17);1;2004
3;0.125;;(16, 20);;(15, 17);1;2005
3;0.125;;(16, 20);;(15, 17);1;2006
3;0.125;;(16, 20);;(15, 17);1;2007
3;0.125;;(16, 20);;(15, 17);1;2008
3;0.125;;(16, 20);;(15, 17);1;2009
3;0.125;;(16, 20);;(15, 17);1;2010
3;0.125;;(16, 20);;(15, 17);1;2011
3;0.125;;(16, 20);;(15, 17);1;2012
3;0.125;;(16, 20);;(15, 17);1;2013
3;0.125;;(16, 20);;(15, 17);1;2014
3;0.125;;(16, 20);;(15, 17);1;2015
3;0.125;;(16, 20);;(15, 17);1;2016
3;0.125;;(16, 20);;(15, 17);1;2017
3;0.125;;(16, 20);;(15, 17);1;2018
3;0.125;;(16, 20);;(15, 17);1;2019
3;0.125;;(16, 20);;(15, 17);1;2020
3;0.125;;(16, 20);;(15, 17);1;2021
3;0.125;;(16, 20);;(15, 17);1;2022
3;0.125;;(16, 20);;(15, 17);1;2023
3;0.125;;(16, 20);;(15, 17);1;2024
3;0.125;;(16, 20);;(15, 17);1;2025
3;0.125;;(16, 20);;(15, 17);1;2026
3;0.125;;(16, 20);;(15, 17);1;2027
3;0.125;;(16, 20);;(15, 17);1;2028
3;0.125;;(16, 20);;(15, 17);1;2029
3;0.125;;(16, 20);;(15, 17);1;2030
3;0.125;;(16, 20);;(15, 17);1;2031
3;0.125;;(16, 20);;(15, 17);1;2032
3;0.125;;(16, 20);MoveWest;(14, 17);1;2033
3;0.125;;(16, 20);;(14, 17);1;2034
3;0.125;;(16, 20);;(14, 17);1;2035
3;0.125;;(16, 20);;(14, 17);1;2036
3;0.125;;(16, 20);;(14, 17);1;2037
3;0.125;;(16, 20);;(14, 17);1;2038
3;0.125;;(16, 20);;(14, 17);1;2039
3;0.125;;(16, 20);;(14, 17);1;2040
3;0.125;;(16, 20);;(14, 17);1;2041
3;0.125;;(16, 20);MoveWest;(14, 17);1;2042
3;0.125;;(16, 20);MoveWest;(14, 17);1;2043
3;0.125;;(16, 20);MoveWest;(14, 17);1;2044
3;0.125;;(16, 20);MoveWest;(14, 17);1;2045
3;0.125;;(16, 20);MoveWest;(14, 17);1;2046
3;0.125;;(16, 20);MoveWest;(13, 17);1;2047
3;0.125;;(16, 20);;(13, 17);1;2048
3;0.125;;(16, 20);;(13, 17);1;2049
3;0.125;;(16, 20);;(13, 17);1;2050
3;0.125;;(16, 20);;(13, 17);1;2051
3;0.125;;(16, 20);;(13, 17);1;2052
3;0.125;;(16, 20);;(13, 17);1;2053
3;0.125;;(16, 20);;(13, 17);1;2054
3;0.125;;(16, 20);;(13, 17);1;2055
3;0.125;;(16, 20);;(13, 17);1;2056
3;0.125;;(16, 20);;(13, 17);1;2057
3;0.125;Idle;(16, 20);;(13, 17);1;2058
3;0.125;Idle;(16, 20);;(13, 17);1;2059
3;0.125;Idle;(16, 20);;(13, 17);1;2060
3;0.125;Idle;(16, 20);;(13, 17);1;2061
3;0.125;Idle;(16, 20);;(13, 17);1;2062
3;0.125;Idle;(16, 20);;(13, 17);1;2063
3;0.125;Idle;(16, 20);;(13, 17);1;2064
3;0.125;Idle;(16, 20);;(13, 17);1;2065
3;0.125;Idle;(16, 20);;(13, 17);1;2066
3;0.125;Idle;(16, 20);;(13, 17);1;2067
3;0.125;Idle;(16, 20);;(13, 17);1;2068
3;0.125;Idle;(16, 20);;(13, 17);1;2069
3;0.125;Idle;(16, 20);;(13, 17);1;2070
3;0.125;Idle;(16, 20);;(13, 17);1;2071
3;0.125;Idle;(16, 20);;(13, 17);1;2072
3;0.125;Idle;(16, 20);;(13, 17);1;2073
3;0.125;Idle;(16, 20);;(13, 17);1;2074
3;0.125;Idle;(16, 20);;(13, 17);1;2075
3;0.125;Idle;(16, 20);MoveEast;(14, 17);1;2076
3;0.125;Idle;(16, 20);;(14, 17);1;2077
3;0.125;Idle;(16, 20);;(14, 17);1;2078
3;0.125;Idle;(16, 20);;(14, 17);1;2079
3;0.125;Idle;(16, 20);;(14, 17);1;2080
3;0.125;Idle;(16, 20);;(14, 17);1;2081
3;0.125;Idle;(16, 20);;(14, 17);1;2082
3;0.125;Idle;(16, 20);;(14, 17);1;2083
3;0.125;MoveWest;(16, 20);;(14, 17);1;2084
3;0.125;MoveWest;(16, 20);;(14, 17);1;2085
3;0.125;MoveWest;(16, 20);;(14, 17);1;2086
3;0.125;MoveWest;(16, 20);;(14, 17);1;2087
3;0.125;MoveWest;(16, 20);;(14, 17);1;2088
3;0.125;MoveWest;(16, 20);;(14, 17);1;2089
3;0.125;MoveWest;(16, 20);;(14, 17);1;2090
3;0.125;MoveWest;(16, 20);;(14, 17);1;2091
3;0.125;MoveWest;(15, 20);;(14, 17);1;2092
3;0.125;MoveWest;(15, 20);;(14, 17);1;2093
3;0.125;MoveWest;(15, 20);;(14, 17);1;2094
3;0.125;MoveWest;(15, 20);MoveEast;(14, 17);1;2095
3;0.125;MoveWest;(15, 20);MoveEast;(14, 17);1;2096
3;0.125;MoveWest;(15, 20);MoveEast;(14, 17);1;2097
3;0.125;MoveWest;(15, 20);MoveEast;(14, 17);1;2098
3;0.125;MoveWest;(15, 20);MoveEast;(14, 17);1;2099
3;0.125;MoveWest;(15, 20);MoveEast;(15, 17);1;2100
3;0.125;MoveWest;(14, 20);;(15, 17);1;2101
3;0.125;;(14, 20);;(15, 17);1;2102
3;0.125;;(14, 20);;(15, 17);1;2103
3;0.125;;(14, 20);;(15, 17);1;2104
3;0.125;;(14, 20);;(15, 17);1;2105
3;0.125;;(14, 20);;(15, 17);1;2106
3;0.125;;(14, 20);;(15, 17);1;2107
3;0.125;;(14, 20);;(15, 17);1;2108
3;0.125;;(14, 20);MoveSouth;(15, 18);1;2109
3;0.125;;(14, 20);;(15, 18);1;2110
3;0.125;;(14, 20);;(15, 18);1;2111
3;0.125;;(14, 20);;(15, 18);1;2112
3;0.125;;(14, 20);;(15, 18);1;2113
3;0.125;;(14, 20);MoveSouth;(15, 19);1;2114
3;0.125;;(14, 20);;(15, 19);1;2115
3;0.125;;(14, 20);;(15, 19);1;2116
3;0.125;;(14, 20);;(15, 19);1;2117
3;0.125;;(14, 20);;(15, 19);1;2118
3;0.125;;(14, 20);;(15, 19);1;2119
3;0.125;;(14, 20);;(15, 19);1;2120
3;0.125;;(14, 20);;(15, 19);1;2121
3;0.125;;(14, 20);MoveSouth;(15, 20);1;2122
3;0.125;;(14, 20);;(15, 20);1;2123
3;0.125;;(14, 20);;(15, 20);1;2124
3;0.125;;(14, 20);;(15, 20);1;2125
3;0.125;;(14, 20);;(15, 20);1;2126
3;0.125;;(14, 20);;(15, 20);1;2127
3;0.125;;(14, 20);;(15, 20);1;2128
3;0.125;;(14, 20);MoveNorth;(15, 19);1;2129
3;0.125;;(14, 20);MoveSouth;(15, 20);1;2130
3;0.125;;(14, 20);;(15, 20);1;2131
3;0.125;;(14, 20);;(15, 20);1;2132
3;0.125;;(14, 20);;(15, 20);1;2133
3;0.125;;(14, 20);;(15, 20);1;2134
3;0.125;;(14, 20);;(15, 20);1;2135
3;0.125;;(14, 20);MoveSouth;(15, 21);1;2136
3;0.125;;(14, 20);;(15, 21);1;2137
3;0.125;;(14, 20);;(15, 21);1;2138
3;0.125;;(14, 20);;(15, 21);1;2139
3;0.125;;(14, 20);;(15, 21);1;2140
3;0.125;;(14, 20);;(15, 21);1;2141
3;0.125;;(14, 20);;(15, 21);1;2142
3;0.125;;(14, 20);;(15, 21);1;2143
3;0.125;;(14, 20);MoveWest;(14, 21);1;2144
3;0.125;;(14, 20);;(14, 21);1;2145
3;0.125;;(14, 20);;(14, 21);1;2146
3;0.125;;(14, 20);;(14, 21);1;2147
3;0.125;;(14, 20);;(14, 21);1;2148
3;0.125;;(14, 20);MoveNorth;(14, 20);1;2149
3;0.125;;(14, 20);;(14, 20);1;2150
3;0.125;;(14, 20);;(14, 20);1;2151
3;0.125;;(14, 20);;(14, 20);1;2152
3;0.125;;(14, 20);;(14, 20);1;2153
3;0.125;;(14, 20);;(14, 20);1;2154
3;0.125;;(14, 20);;(14, 20);1;2155
3;0.125;;(14, 20);;(14, 20);1;2156
3;0.125;;(14, 20);;(14, 20);1;2157
3;0.125;;(14, 20);;(14, 20);1;2158
3;0.125;;(14, 20);CarryObjectTogether;(14, 20);1;2159
3;0.125;;(14, 20);;(14, 20);1;2160
3;0.125;;(14, 20);;(14, 20);1;2161
3;0.125;;(14, 20);;(14, 20);1;2162
3;0.125;;(14, 20);;(14, 20);1;2163
3;0.125;;(14, 20);;(14, 20);1;2164
3;0.125;;(14, 20);;(14, 20);1;2165
3;0.125;;(14, 20);MoveEast;(15, 20);1;2166
3;0.125;;(14, 20);;(15, 20);1;2167
3;0.125;;(14, 20);;(15, 20);1;2168
3;0.125;;(14, 20);;(15, 20);1;2169
3;0.125;;(14, 20);;(15, 20);1;2170
3;0.125;;(14, 20);;(15, 20);1;2171
3;0.125;;(14, 20);;(15, 20);1;2172
3;0.125;;(14, 20);MoveNorth;(15, 19);1;2173
3;0.125;;(14, 20);;(15, 19);1;2174
3;0.125;;(14, 20);;(15, 19);1;2175
3;0.125;;(14, 20);;(15, 19);1;2176
3;0.125;;(14, 20);;(15, 19);1;2177
3;0.125;;(14, 20);MoveNorth;(15, 18);1;2178
3;0.125;;(14, 20);;(15, 18);1;2179
3;0.125;;(14, 20);;(15, 18);1;2180
3;0.125;;(14, 20);;(15, 18);1;2181
3;0.125;;(14, 20);;(15, 18);1;2182
3;0.125;;(14, 20);;(15, 18);1;2183
3;0.125;;(14, 20);;(15, 18);1;2184
3;0.125;;(14, 20);MoveEast;(16, 18);1;2185
3;0.125;;(14, 20);;(16, 18);1;2186
3;0.125;;(14, 20);;(16, 18);1;2187
3;0.125;;(14, 20);;(16, 18);1;2188
3;0.125;;(14, 20);;(16, 18);1;2189
3;0.125;;(14, 20);MoveEast;(17, 18);1;2190
3;0.125;;(14, 20);;(17, 18);1;2191
3;0.125;;(14, 20);;(17, 18);1;2192
3;0.125;;(14, 20);;(17, 18);1;2193
3;0.125;;(14, 20);;(17, 18);1;2194
3;0.125;;(14, 20);MoveEast;(18, 18);1;2195
3;0.125;;(14, 20);;(18, 18);1;2196
3;0.125;;(14, 20);;(18, 18);1;2197
3;0.125;;(14, 20);;(18, 18);1;2198
3;0.125;;(14, 20);;(18, 18);1;2199
3;0.125;;(14, 20);;(18, 18);1;2200
3;0.125;;(14, 20);MoveNorth;(18, 17);1;2201
3;0.125;;(14, 20);;(18, 17);1;2202
3;0.125;;(14, 20);MoveNorth;(18, 17);1;2203
3;0.125;;(14, 20);MoveNorth;(18, 17);1;2204
3;0.125;;(14, 20);MoveNorth;(18, 17);1;2205
3;0.125;;(14, 20);MoveNorth;(18, 17);1;2206
3;0.125;;(14, 20);MoveNorth;(18, 17);1;2207
3;0.125;;(14, 20);MoveNorth;(18, 16);1;2208
3;0.125;;(14, 20);MoveNorth;(18, 16);1;2209
3;0.125;;(14, 20);MoveNorth;(18, 16);1;2210
3;0.125;;(14, 20);MoveNorth;(18, 16);1;2211
3;0.125;;(14, 20);MoveNorth;(18, 16);1;2212
3;0.125;;(14, 20);MoveNorth;(18, 16);1;2213
3;0.125;;(14, 20);MoveNorth;(18, 15);1;2214
3;0.125;;(14, 20);;(18, 15);1;2215
3;0.125;;(14, 20);;(18, 15);1;2216
3;0.125;;(14, 20);;(18, 15);1;2217
3;0.125;;(14, 20);MoveNorth;(18, 15);1;2218
3;0.125;;(14, 20);MoveNorth;(18, 15);1;2219
3;0.125;;(14, 20);MoveNorth;(18, 15);1;2220
3;0.125;;(14, 20);MoveNorth;(18, 15);1;2221
3;0.125;;(14, 20);MoveNorth;(18, 15);1;2222
3;0.125;;(14, 20);MoveNorth;(18, 14);1;2223
3;0.125;;(14, 20);;(18, 14);1;2224
3;0.125;;(14, 20);;(18, 14);1;2225
3;0.125;;(14, 20);;(18, 14);1;2226
3;0.125;;(14, 20);;(18, 14);1;2227
3;0.125;;(14, 20);;(18, 14);1;2228
3;0.125;;(14, 20);;(18, 14);1;2229
3;0.125;;(14, 20);;(18, 14);1;2230
3;0.125;;(14, 20);;(18, 14);1;2231
3;0.125;;(14, 20);;(18, 14);1;2232
3;0.125;;(14, 20);;(18, 14);1;2233
3;0.125;;(14, 20);;(18, 14);1;2234
3;0.125;;(14, 20);;(18, 14);1;2235
3;0.125;;(14, 20);;(18, 14);1;2236
3;0.125;;(14, 20);;(18, 14);1;2237
3;0.125;;(14, 20);;(18, 14);1;2238
3;0.125;;(14, 20);;(18, 14);1;2239
3;0.125;;(14, 20);;(18, 14);1;2240
3;0.125;;(14, 20);;(18, 14);1;2241
3;0.125;;(14, 20);;(18, 14);1;2242
3;0.125;;(14, 20);;(18, 14);1;2243
3;0.125;;(14, 20);;(18, 14);1;2244
3;0.125;;(14, 20);;(18, 14);1;2245
3;0.125;;(14, 20);MoveEast;(18, 14);1;2246
3;0.125;;(14, 20);MoveEast;(18, 14);1;2247
3;0.125;;(14, 20);MoveEast;(18, 14);1;2248
3;0.125;;(14, 20);MoveEast;(18, 14);1;2249
3;0.125;;(14, 20);MoveEast;(18, 14);1;2250
3;0.125;;(14, 20);MoveEast;(19, 14);1;2251
3;0.125;;(14, 20);MoveEast;(20, 14);1;2252
3;0.125;;(14, 20);;(20, 14);1;2253
3;0.125;;(14, 20);;(20, 14);1;2254
3;0.125;;(14, 20);;(20, 14);1;2255
3;0.125;;(14, 20);;(20, 14);1;2256
3;0.125;;(14, 20);;(20, 14);1;2257
3;0.125;;(14, 20);;(20, 14);1;2258
3;0.125;;(14, 20);MoveEast;(21, 14);1;2259
3;0.125;;(14, 20);;(21, 14);1;2260
3;0.125;;(14, 20);;(21, 14);1;2261
3;0.125;;(14, 20);;(21, 14);1;2262
3;0.125;;(14, 20);;(21, 14);1;2263
3;0.125;;(14, 20);MoveEast;(22, 14);1;2264
3;0.125;;(14, 20);;(22, 14);1;2265
3;0.125;;(14, 20);;(22, 14);1;2266
3;0.125;;(14, 20);;(22, 14);1;2267
3;0.125;;(14, 20);;(22, 14);1;2268
3;0.125;;(14, 20);;(22, 14);1;2269
3;0.125;;(14, 20);MoveEast;(23, 14);1;2270
3;0.125;;(14, 20);;(23, 14);1;2271
3;0.125;;(14, 20);;(23, 14);1;2272
3;0.125;;(14, 20);;(23, 14);1;2273
3;0.125;;(14, 20);;(23, 14);1;2274
3;0.125;;(14, 20);;(23, 14);1;2275
3;0.125;;(14, 20);;(23, 14);1;2276
3;0.125;;(14, 20);MoveNorth;(23, 13);1;2277
3;0.125;;(14, 20);;(23, 13);1;2278
3;0.125;;(14, 20);;(23, 13);1;2279
3;0.125;;(14, 20);;(23, 13);1;2280
3;0.125;;(14, 20);;(23, 13);1;2281
3;0.125;;(14, 20);;(23, 13);1;2282
3;0.125;;(14, 20);;(23, 13);1;2283
3;0.125;;(14, 20);;(23, 13);1;2284
3;0.125;;(14, 20);;(23, 13);1;2285
3;0.125;;(14, 20);;(23, 13);1;2286
3;0.125;;(14, 20);;(23, 13);1;2287
3;0.125;;(14, 20);;(23, 13);1;2288
3;0.125;;(14, 20);;(23, 13);1;2289
3;0.125;;(14, 20);;(23, 13);1;2290
3;0.125;;(14, 20);;(23, 13);1;2291
3;0.125;;(14, 20);;(23, 13);1;2292
3;0.125;;(14, 20);;(23, 13);1;2293
3;0.125;;(14, 20);;(23, 13);1;2294
6;0.25;;(23, 13);DropObjectTogether;(23, 13);1;2295
6;0.25;MoveSouthWest;(23, 13);;(23, 13);1;2296
6;0.25;MoveSouthWest;(23, 13);;(23, 13);1;2297
6;0.25;MoveSouthWest;(23, 13);;(23, 13);1;2298
6;0.25;MoveSouthWest;(23, 13);;(23, 13);1;2299
6;0.25;MoveSouthWest;(23, 13);;(23, 13);1;2300
6;0.25;MoveSouthWest;(23, 13);;(23, 13);1;2301
6;0.25;MoveSouthWest;(23, 13);;(23, 13);1;2302
6;0.25;MoveSouthWest;(23, 13);MoveWest;(22, 13);1;2303
6;0.25;MoveSouthWest;(22, 14);;(22, 13);1;2304
6;0.25;MoveWest;(22, 14);;(22, 13);1;2305
6;0.25;MoveWest;(22, 14);;(22, 13);1;2306
6;0.25;MoveWest;(22, 14);;(22, 13);1;2307
6;0.25;MoveWest;(22, 14);;(22, 13);1;2308
6;0.25;MoveWest;(22, 14);;(22, 13);1;2309
6;0.25;MoveWest;(22, 14);;(22, 13);1;2310
6;0.25;MoveWest;(22, 14);MoveWest;(21, 13);1;2311
6;0.25;MoveWest;(22, 14);;(21, 13);1;2312
6;0.25;MoveWest;(21, 14);;(21, 13);1;2313
6;0.25;MoveSouthWest;(21, 14);;(21, 13);1;2314
6;0.25;MoveSouthWest;(21, 14);;(21, 13);1;2315
6;0.25;MoveSouthWest;(21, 14);;(21, 13);1;2316
6;0.25;MoveSouthWest;(21, 14);;(21, 13);1;2317
6;0.25;MoveSouthWest;(21, 14);;(21, 13);1;2318
6;0.25;MoveSouthWest;(21, 14);;(21, 13);1;2319
6;0.25;MoveSouthWest;(21, 14);;(21, 13);1;2320
6;0.25;MoveSouthWest;(21, 14);;(21, 13);1;2321
6;0.25;MoveSouthWest;(20, 15);;(21, 13);1;2322
6;0.25;MoveWest;(20, 15);;(21, 13);1;2323
6;0.25;MoveWest;(20, 15);;(21, 13);1;2324
6;0.25;MoveWest;(20, 15);MoveWest;(20, 13);1;2325
6;0.25;MoveWest;(20, 15);;(20, 13);1;2326
6;0.25;MoveWest;(20, 15);;(20, 13);1;2327
6;0.25;MoveWest;(20, 15);;(20, 13);1;2328
6;0.25;MoveWest;(20, 15);;(20, 13);1;2329
6;0.25;MoveWest;(20, 15);;(20, 13);1;2330
6;0.25;MoveWest;(19, 15);;(20, 13);1;2331
6;0.25;MoveSouthWest;(19, 15);;(20, 13);1;2332
6;0.25;MoveSouthWest;(19, 15);;(20, 13);1;2333
6;0.25;MoveSouthWest;(19, 15);;(20, 13);1;2334
6;0.25;MoveSouthWest;(19, 15);;(20, 13);1;2335
6;0.25;MoveSouthWest;(19, 15);MoveWest;(19, 13);1;2336
6;0.25;MoveSouthWest;(19, 15);;(19, 13);1;2337
6;0.25;MoveSouthWest;(19, 15);;(19, 13);1;2338
6;0.25;MoveSouthWest;(19, 15);;(19, 13);1;2339
6;0.25;MoveSouthWest;(18, 16);;(19, 13);1;2340
6;0.25;MoveSouthWest;(18, 16);;(19, 13);1;2341
6;0.25;MoveSouthWest;(18, 16);MoveSouth;(19, 14);1;2342
6;0.25;MoveSouthWest;(18, 16);;(19, 14);1;2343
6;0.25;MoveSouthWest;(18, 16);;(19, 14);1;2344
6;0.25;MoveSouthWest;(18, 16);;(19, 14);1;2345
6;0.25;MoveSouthWest;(18, 16);;(19, 14);1;2346
6;0.25;MoveSouthWest;(18, 16);;(19, 14);1;2347
6;0.25;MoveSouthWest;(18, 16);MoveWest;(18, 14);1;2348
6;0.25;MoveSouthWest;(18, 16);;(18, 14);1;2349
6;0.25;MoveSouthWest;(18, 16);;(18, 14);1;2350
6;0.25;MoveSouthWest;(18, 16);;(18, 14);1;2351
6;0.25;MoveSouthWest;(18, 16);;(18, 14);1;2352
6;0.25;MoveSouthWest;(18, 16);MoveSouth;(18, 14);1;2353
6;0.25;MoveSouthWest;(17, 17);MoveSouth;(18, 14);1;2354
6;0.25;MoveWest;(17, 17);MoveSouth;(18, 14);1;2355
6;0.25;MoveWest;(17, 17);MoveSouth;(18, 14);1;2356
6;0.25;MoveWest;(17, 17);MoveSouth;(18, 14);1;2357
6;0.25;MoveWest;(17, 17);MoveSouth;(18, 15);1;2358
6;0.25;MoveWest;(17, 17);;(18, 15);1;2359
6;0.25;MoveWest;(17, 17);;(18, 15);1;2360
6;0.25;MoveWest;(17, 17);;(18, 15);1;2361
6;0.25;MoveWest;(17, 17);;(18, 15);1;2362
6;0.25;MoveWest;(17, 17);;(18, 15);1;2363
6;0.25;MoveWest;(17, 17);;(18, 15);1;2364
6;0.25;MoveWest;(17, 17);;(18, 15);1;2365
6;0.25;MoveWest;(17, 17);;(18, 15);1;2366
6;0.25;MoveWest;(17, 17);;(18, 15);1;2367
6;0.25;MoveWest;(16, 17);;(18, 15);1;2368
6;0.25;MoveWest;(16, 17);;(18, 15);1;2369
6;0.25;MoveWest;(16, 17);;(18, 15);1;2370
6;0.25;MoveWest;(16, 17);MoveSouth;(18, 15);1;2371
6;0.25;MoveWest;(16, 17);MoveSouth;(18, 15);1;2372
6;0.25;MoveWest;(16, 17);MoveSouth;(18, 15);1;2373
6;0.25;MoveWest;(16, 17);MoveSouth;(18, 15);1;2374
6;0.25;MoveWest;(16, 17);MoveSouth;(18, 15);1;2375
6;0.25;MoveWest;(16, 17);MoveSouth;(18, 16);1;2376
6;0.25;MoveWest;(16, 17);;(18, 16);1;2377
6;0.25;MoveWest;(16, 17);;(18, 16);1;2378
6;0.25;MoveWest;(16, 17);;(18, 16);1;2379
6;0.25;MoveWest;(16, 17);;(18, 16);1;2380
6;0.25;MoveWest;(16, 17);;(18, 16);1;2381
6;0.25;MoveWest;(15, 17);;(18, 16);1;2382
6;0.25;MoveNorth;(15, 17);MoveSouth;(18, 16);1;2383
6;0.25;MoveNorth;(15, 17);MoveSouth;(18, 16);1;2384
6;0.25;MoveNorth;(15, 17);MoveSouth;(18, 16);1;2385
6;0.25;MoveNorth;(15, 17);MoveSouth;(18, 16);1;2386
6;0.25;MoveNorth;(15, 17);MoveSouth;(18, 16);1;2387
6;0.25;MoveNorth;(15, 17);MoveSouth;(18, 17);1;2388
6;0.25;MoveNorth;(15, 17);;(18, 17);1;2389
6;0.25;MoveNorth;(15, 17);;(18, 17);1;2390
6;0.25;MoveNorth;(15, 16);;(18, 17);1;2391
6;0.25;MoveNorthWest;(15, 16);;(18, 17);1;2392
6;0.25;MoveNorthWest;(15, 16);;(18, 17);1;2393
6;0.25;MoveNorthWest;(15, 16);;(18, 17);1;2394
6;0.25;MoveNorthWest;(15, 16);MoveWest;(18, 17);1;2395
6;0.25;MoveNorthWest;(15, 16);MoveWest;(18, 17);1;2396
6;0.25;MoveNorthWest;(15, 16);MoveWest;(18, 17);1;2397
6;0.25;MoveNorthWest;(15, 16);MoveWest;(18, 17);1;2398
6;0.25;MoveNorthWest;(15, 16);MoveWest;(18, 17);1;2399
6;0.25;MoveNorthWest;(14, 15);MoveWest;(17, 17);1;2400
6;0.25;MoveNorth;(14, 15);;(17, 17);1;2401
6;0.25;MoveNorth;(14, 15);;(17, 17);1;2402
6;0.25;MoveNorth;(14, 15);;(17, 17);1;2403
6;0.25;MoveNorth;(14, 15);;(17, 17);1;2404
6;0.25;MoveNorth;(14, 15);;(17, 17);1;2405
6;0.25;MoveNorth;(14, 15);;(17, 17);1;2406
6;0.25;MoveNorth;(14, 15);;(17, 17);1;2407
6;0.25;MoveNorth;(14, 15);;(17, 17);1;2408
6;0.25;MoveNorth;(14, 14);;(17, 17);1;2409
6;0.25;MoveSouthEast;(14, 14);;(17, 17);1;2410
6;0.25;MoveSouthEast;(14, 14);;(17, 17);1;2411
6;0.25;MoveSouthEast;(14, 14);;(17, 17);1;2412
6;0.25;MoveSouthEast;(14, 14);;(17, 17);1;2413
6;0.25;MoveSouthEast;(14, 14);;(17, 17);1;2414
6;0.25;MoveSouthEast;(14, 14);;(17, 17);1;2415
6;0.25;MoveSouthEast;(14, 14);;(17, 17);1;2416
6;0.25;MoveSouthEast;(14, 14);;(17, 17);1;2417
6;0.25;MoveSouthEast;(15, 15);;(17, 17);1;2418
6;0.25;MoveNorthEast;(15, 15);;(17, 17);1;2419
6;0.25;MoveNorthEast;(15, 15);;(17, 17);1;2420
6;0.25;MoveNorthEast;(15, 15);;(17, 17);1;2421
6;0.25;MoveNorthEast;(15, 15);;(17, 17);1;2422
6;0.25;MoveNorthEast;(15, 15);;(17, 17);1;2423
6;0.25;MoveNorthEast;(15, 15);;(17, 17);1;2424
6;0.25;MoveNorthEast;(15, 15);;(17, 17);1;2425
6;0.25;MoveNorthEast;(15, 15);;(17, 17);1;2426
6;0.25;MoveNorthEast;(16, 14);;(17, 17);1;2427
6;0.25;Idle;(16, 14);;(17, 17);1;2428
6;0.25;Idle;(16, 14);;(17, 17);1;2429
6;0.25;Idle;(16, 14);;(17, 17);1;2430
6;0.25;Idle;(16, 14);;(17, 17);1;2431
6;0.25;Idle;(16, 14);;(17, 17);1;2432
6;0.25;Idle;(16, 14);;(17, 17);1;2433
6;0.25;Idle;(16, 14);;(17, 17);1;2434
6;0.25;Idle;(16, 14);;(17, 17);1;2435
6;0.25;Idle;(16, 14);;(17, 17);1;2436
6;0.25;Idle;(16, 14);;(17, 17);1;2437
6;0.25;Idle;(16, 14);;(17, 17);1;2438
6;0.25;Idle;(16, 14);;(17, 17);1;2439
6;0.25;Idle;(16, 14);;(17, 17);1;2440
